"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Chile","CHL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","1473432590.81818","1650111098.45455","2041525554.63636","2239114160.875","2409341607.34783","2402973661.40625","2773078125.12821","2787480319.21569","2951073213.76812","3582925706.51163","3774431095.48673","4201191665.08197","4480409405.04808","6899744839.80447","7899927044.02834","2906355271.89409","4133781058.62069","5042212899.72145","5756552320.27795","8131861337.44966","10829727345.8974","12481466194.1026","9084272675.11295","7851121097.22046","7528757733.54996","6953541255.75034","6680193640.18038","8057284597.3292","10727689570.6298","11932301538.865","12985774452.6074","14139973942.5004","16208652051.4093","17252119911.176","20857010860.8216","27941867024.2206","24239976177.2625","25711371775.059","22409086851.3329","20428257298.636","21779212534.2453","20369904512.2374","20046721731.2103","22734484100.376","32450927025.0849","41630266820.9569","59512607434.0672","64654551922.2178","57463527471.1414","54662122226.2458","72658460358.5856","81501750678.7204","81644405532.6594","81592785862.5013","74975540696.8936","67609618959.3076","66761112812.514","75671913805.6618","82303677172.3225","75763663853.2167","75718126641.8006","100661577524.977",
"China","CHN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","26509058412.5437","15984239174.5877","14781866926.639","16768218376.7975","21094321228.3695","24717686245.8364","29060037371.0293","24697375903.8102","22040783166.7885","28231375416.362","37293850028.4345","41835242505.4838","48621442252.0155","59329446064.1399","61176830511.9315","74131627056.6728","69331410322.4477","81698783507.3743","71346073861.7886","83710091404.3478","91861887879.1667","90040464154.7619","91512266652.6718","102029573153.257","111597607692.857","132189524047.619","130873170301.449","118247369383.408","135950488279.835","147787569514.17","148070534143.403","159051605609.756","184066130784.929","205361498360.615","260509542506.41","343405126444.49","406861354297.467","452906288076.914","471277414332.476","496235666501.576","551600160381.233","599961047202.523","653667827570.376","757469606451.613","897508414097.236","1074920105768.64","1308842248977.85","1664548697206.7","2157999875113.33","2344597195406.51","2830399179475.06","3513659352116.38","3875593183863.25","4227890085654.8","4513507499674.45","4517686499253.31","4446200668312.14","4905907220349.77","5514437883660.82","5510257382230.33","5558225133317.88","6991843696697.16",
"Cote d'Ivoire","CIV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","71764506.7132255","85806154.7720155","90223082.0373864","111875486.702115","147957826.314793","146494190.627717","183166250.268644","204470789.334511","208834291.39938","210031825.976706","269172052.70129","311959228.491065","365039360.371642","445064221.14665","493966252.840098","663515805.161518","762919518.05918","949610410.628147","1301982288.96297","1559785119.14164","2008712601.21659","1567455314.16122","1610894254.30979","1468879477.30839","1337423092.03635","1377812042.8346","1949109247.05585","2256088040.19211","2322881175.04151","2125524733.99595","2835768701.27905","2581025479.34843","2726009169.91006","2513340239.4949","1749157850.24875","2284510496.27726","2478631710.06528","2772290272.54127","2872739772.97806","2711283807.30133","2310378086.41975","2383501477.4077","2617981033.08399","3232887403.87524","3650269845.90528","3899791828.82624","4192658246.45653","4740575099.49676","5932625560.53812","6105152655.76765","5581626546.62756","6150747185.24363","6437290069.67498","8115691934.15018","9693163017.53918","8949000840.13899","9158686654.32794","10556897044.3293","12194310343.1204","12402907608.8348","12795412824.3216","",
"Cameroon","CMR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","165265003.515453","175839634.253561","188210694.757621","203987036.52015","213878600.064779","214541776.12335","237873404.114303","282508765.309831","353987407.196042","385534708.711546","521200547.423883","549486189.39906","624390214.169099","744053243.899229","1221784709.21618","1566644333.85902","1825331285.4785","1999657282.28582","2275721287.65096","2532974130.84637","2932411392.88123","3851923955.95917","3791315101.05591","3465369235.40246","3189663013.15671","3541038101.51","3419625725.21268","3031072248.93253","4713613504.04326","2679880816.93112","3138228583.92414","3308828889.66995","3065013506.27598","3111985486.94995","3176040209.05537","3009647088.17698","2868096898.17431","3411712974.18011","4539305334.35742","5210510040.80874","5456074404.69417","6002272085.63286","6490580500.7044","7649392958.07175","7405380843.95826","7109178988.9253","7895656637.07012","8028747398.86669","9019690077.09259","9354181721.26265","8082026727.82017","8177032076.64592","8758300730.87936","9866435381.26534","9452355391.85986","9527547577.59918","10878207464.4379",
"Congo, Dem. Rep.","COD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923810644.460218","951710009.530154","1867294092.89155","1294303632.66871","1271270927.64591","881686236.363636","4276811594.2029","2232666666.66667","2846941009.47855","2579197597.22189","3272789809.24246","3803774150.25701","4297206163.08063","5055762454.09287","6574428744.88751","6156931205.01743","8343593768.72074","10579500690.0011","11797153835.641","13492272703.5659","15433650873.0891","15813527222.1472","15285196734.6819","16040980662.8968","20575752993.4697","20530108824.9436","20078011376.9366","24328984132.5783",
"Congo, Rep.","COG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","22431120.2329624","27317940.2426781","29794237.2626892","30610205.3136168","33057559.8395118","37541687.4572195","43552865.8921982","47154291.7850256","48472178.3946346","51546277.8671011","65845851.8082317","70454131.4684684","87292017.2343425","119790470.018565","148729978.322924","248701780.971366","283740781.570531","242185265.015292","259244319.821112","436250952.843979","795155024.20594","1014604667.26404","1135705717.51067","1139435055.74435","1241313023.61948","1165019250.28702","603711914.391612","822325902.795994","661904277.223677","907543774.769341","1137495606.12251","981897257.212226","1041588742.90101","947512204.733193","804784259.744607","949416997.848447","1317167039.24376","1320781998.36266","897870000.286853","1442791960.01306","2329036076.0436","1831518602.99946","1921254992.83235","2143310081.92879","3067292516.28422","4103743351.0331","5055619162.11509","5012325516.13155","7449149532.19948","5415678539.37668","8701499448.7952","10312810976.5535","11555279125.2412","11132486525.1263","10408292415.8266","5683758862.46223","3717976620.70024","4774155635.09359","7122754073.0191","6141827876.3301","","",
"Colombia","COL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","1577238095.2381","1418074074.07407","1630625848.74575","1634513279.76823","1774883527.59833","1989622754.0365","2168682556.32535","2493654735.28242","3148521320.05753","3711730240.16085","3827176461.07833","4730278138.06024","5900060368.41046","6970737946.0289","8249001722.74803","10550908133.3297","11136151751.1727","12034382031.5889","12200133151.5709","12723862424.6783","12074762651.2788","12640079727.871","12639045005.7645","14207972436.0429","14607826556.7808","15069386373.5914","15554433299.1075","17350561682.1056","20046257025.0259","23787714433.867","27038882389.8419","27709093466.5238","28881976653.0854","25981558913.0997","23029620367.5119","27274801347.4684","26736002941.6865","26968247828.1945","27354936011.2105","34803526985.6585","44192730355.3179","49961895515.3601","63048413124.6632","77817309886.8721","72617431510.3228","89898732182.3756","111543527964.204","123908124004.29","125133689782.342","118090840106.885","83904811474.4878","78311876046.0659","83631182362.2144","89884169727.4152","83988157148.9375","64299155953.1403","78756026232.1725",
"Comoros","COM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","25904283.3653133","23968724.7335674","22461720.5842299","23389845.4532954","22544758.8184542","24012863.8434116","34079981.9810975","41199997.3380716","43515820.4399123","41682653.846829","52442036.6374363","51768050.4919276","55831434.2535559","55279661.4778489","38962648.3073438","48638051.7425741","48344888.7035396","44484589.389627","45177087.6746038","46682948.7806389","42860683.0674957","46202582.4583837","51994589.8871945","66754329.6734526","77352033.5471115","79811593.9610129","85253606.7655694","98744955.4328668","111121076.233184","109304800.038331","106918511.855567","119673548.14797","114003728.742473","130021027.215518","133477173.672357","100548297.643168","99810059.1692012","98449434.0431961","105527133.971283","101947125.936171","99098975.6940051","108158941.647165",
"Cabo Verde","CPV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","24125137.8348173","24200457.1339386","22232709.4194359","23924877.7303176","23240702.2322654","24768753.6081945","33973071.2746538","44002136.1801015","51020353.1411524","55516335.9969017","92268457.1041806","96991960.2845619","115654356.199829","110480936.750096","124247750.058004","137834567.290802","145226598.378768","128575542.596948","137669065.180627","138489501.652142","117266784.808054","107898394.680421","118317491.354265","150794909.061134","168393112.751611","186727275.085344","211521643.172352","255912874.189809","335646931.062654","329716702.928174","302050877.50484","331468465.593382","296188844.866136","324117857.293328","348314356.080906","289362700.066509","284880025.800472","321959033.565117","379126577.928696","388556001.713789","393337132.744533","486666107.762334",
"Costa Rica","CRI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","102194702.198251","99862743.1287871","97848152.6593585","109321664.335875","117862889.27986","136588679.245283","147954716.981132","161449056.603774","185630188.679245","204271698.113208","237313207.54717","272736877.056355","323255463.451394","408211470.18114","459571248.423707","536744457.409568","662205367.56126","803827304.550758","918413068.844807","1067666277.71295","1302928821.47024","698487821.240345","670925262.051985","900411736.936113","1078079703.22931","1131376237.62376","1220652329.7491","1249896447.34746","1256531204.64441","1412635926.51954","1467675333.18768","1969551109.20526","2387694589.77014","2621671808.80583","2790378642.32202","3076449630.90798","3034740743.82553","3285033474.20464","3555932172.32396","3668201540.18482","3820216690.02888","4028648307.842","4073349585.07031","4176179993.22731","4591059166.99016","4863770562.27505","5388096166.06357","6423775121.34266","7254920533.31246","7232233326.00717","8783105629.67654","9660019895.81228","10487730383.1864","10875193510.6534","10723913753.824","11270253521.8302","11563445292.1893","11688395267.704","12208225316.2846","12389873666.8105","12516463002.0231","13208941621.4672",
"Caribbean small states","CSS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","826249897.089267","929921991.580643","976781509.644491","993630639.662316","1015066477.29611","1106776030.06187","1255962406.13707","1572862796.19897","2829365777.30846","3224955088.71115","3346466549.23396","4103492309.7407","4480198656.44175","5761079174.25898","7834307918.79281","8108269089.56145","7905600937.50495","7487243469.14059","7832337557.39755","7198014097.45971","4798614728.52902","5030095334.47015","5064669319.6313","4948264443.58774","5540636629.68008","5545005403.85261","5378974243.12663","4779276343.00176","5356346829.3757","5801651630.21599","6216450857.44608","6634013624.7952","6593083412.38534","7079574776.54227","8427285694.88031","8335173597.5467","8495557457.97028","10511401935.3246","12304545901.4796","15275518620.4737","18141490284.8264","20174240332.1558","25713578647.7877","17312307933.9163","19578994406.6524","22655619916.9508","21632844120.1572","21594151508.8324","21584346631.4449","18226422872.805","16768084859.9731","18047006862.4035","19472451556.0125","19016936863.6759","16229622537.0487","",
